order_id,product_id,quantity,subtotal
5866,170,4,7047.56
7341,318,10,3952.8
9508,25,7,12766.46
4370,258,4,2961.24
5410,22,4,2944.92
7417,222,9,13325.85
7841,157,7,1198.61
3143,74,5,8403.15
1278,427,7,6277.81
9441,473,8,8504.4
2370,149,1,1955.72
1340,406,7,12095.72
730,70,3,4187.58
7060,3,1,513.06
4994,485,5,6006.15
7961,273,6,3050.28
4351,80,4,2315.04
6931,397,2,989.26
4596,416,1,1635.82
9471,57,1,1215.56
5653,16,3,2259.3
2507,279,10,9553.2
697,25,7,12766.46
2121,397,3,1483.89
7153,162,2,1527.88
6413,256,5,8055.65
2644,246,3,4114.02
8271,52,8,5124.0
2686,382,1,199.55
7612,286,3,3007.53
5387,139,4,1525.24
7418,67,5,3389.1
1119,175,1,961.39
3071,363,1,360.54
3622,249,6,8934.48
7133,8,3,3321.39
1542,319,10,6798.6
5341,434,10,17898.6
7426,367,4,982.68
5613,173,5,4109.95
2710,338,9,1576.17
9557,49,4,7208.68
287,377,5,4473.2
8242,310,1,1907.07
8839,375,4,1369.44
4026,384,7,10185.91
3595,474,8,3657.84
1349,35,8,3696.16
3973,252,3,4238.34
2171,230,1,64.37
6894,428,10,18777.7
8400,10,6,4338.6
5926,172,9,12221.01
1721,376,2,669.94
7769,345,3,4653.66
5669,5,5,4454.45
881,201,9,1761.39
7787,34,7,13605.41
7506,290,4,4273.36
2612,355,4,5643.28
156,484,3,1784.25
1984,406,10,17279.6
6961,282,9,2470.41
8872,492,5,972.95
724,20,9,6989.31
5328,181,4,6859.96
7287,453,8,11374.96
1740,129,2,806.36
487,292,9,1253.16
674,328,9,1322.82
222,348,10,13194.7
4654,216,3,1448.22
5534,197,9,9727.65
4960,219,4,303.0
2310,213,10,8292.7
6441,490,8,2333.6
6301,282,10,2744.9
3460,175,3,2884.17
532,246,9,12342.06
937,491,8,10205.84
5850,135,7,10240.86
5308,477,10,4227.8
9349,338,4,700.52
8489,235,8,4409.52
8708,34,5,9718.15
7450,186,7,5484.43
9248,83,3,1221.12
4430,352,10,13686.4
9043,53,9,10872.18
1590,436,6,11231.64
824,339,9,8052.12
5877,260,3,2423.64
6240,228,1,923.57
2712,420,8,13421.52
3382,143,3,1161.42
6719,275,9,2058.48
3750,123,4,3405.72
3592,410,4,1164.16
6913,270,9,935.91
8614,28,8,1128.88
459,239,8,6338.0
6597,389,6,8323.62
2359,278,5,5716.85
1168,3,8,4104.48
6845,232,10,2153.9
5867,365,10,16988.7
5654,336,4,5576.92
5338,213,10,8292.7
9523,78,7,12172.72
9590,149,7,13690.04
7531,131,4,1557.24
402,329,3,5900.61
8052,36,8,6946.32
7906,101,8,10620.24
5624,248,3,1463.85
4390,429,9,9091.08
2135,378,2,2483.36
832,248,7,3415.65
9736,304,9,12064.68
9517,103,10,5875.9
6166,409,8,2429.52
7520,194,8,2524.24
9878,206,4,2694.44
5108,214,8,13461.92
7172,410,3,873.12
5938,270,8,831.92
7775,49,7,12615.19
9070,324,9,3012.12
732,85,1,893.54
3393,340,7,13696.55
9647,384,10,14551.3
6823,280,7,5908.07
8550,202,4,3365.36
2997,385,9,1402.92
8939,139,10,3813.1
2925,351,10,3736.0
3230,66,6,5056.62
1588,497,7,11789.4
6893,189,6,11624.52
6811,148,10,1574.4
3531,387,6,11044.32
7286,192,8,10370.88
8702,432,10,5835.3
8292,51,4,2892.72
2203,158,8,5526.4
3759,451,5,621.5
1080,235,6,3307.14
1579,118,5,5306.1
461,365,6,10193.22
655,391,3,1934.58
5603,197,9,9727.65
3447,437,9,13818.96
5802,334,10,18203.3
4794,483,5,1240.05
1417,499,2,125.46
9307,402,4,4473.6
1663,258,5,3701.55
6918,126,6,9695.82
8441,36,8,6946.32
1718,143,6,2322.84
5889,283,2,3939.3
7513,157,5,856.15
2827,170,4,7047.56
6257,399,5,916.1
1131,283,3,5908.95
4296,247,10,12431.3
1139,414,8,936.56
8928,45,2,658.4
6796,90,6,1248.72
3953,52,5,3202.5
8227,291,6,4641.84
5551,454,5,586.6
8426,464,2,550.78
101,474,4,1828.92
438,242,4,7620.8
8951,18,4,3138.36
7102,132,9,15914.07
9711,9,4,455.52
4243,427,1,896.83
6502,80,5,2893.8
3598,251,6,11446.56
4737,341,1,1895.17
8807,195,8,6103.84
6255,95,10,7665.3
7529,20,3,2329.77
4864,442,7,11686.64
6126,280,4,3376.04
8281,79,2,2201.38
715,399,10,1832.2
3917,250,6,6652.44
7422,192,9,11667.24
5313,128,4,7985.04
6000,326,8,6379.28
3468,351,7,2615.2
318,496,10,1739.0
9779,126,9,14543.73
4400,151,5,4054.65
9674,26,4,2732.28
958,429,5,5050.6
4318,229,9,8389.08
9892,376,6,2009.82
7712,82,3,5937.54
608,381,4,3951.36
5704,105,3,4991.49
8183,485,6,7207.38
9531,149,2,3911.44
4869,191,6,1595.22
1373,444,9,8085.78
7725,401,7,12765.97
6140,309,8,2818.8
5720,368,2,3541.16
3388,187,8,4004.4
47,34,1,1943.63
7301,115,4,6906.96
8342,354,5,9180.7
247,166,6,10476.48
7031,43,3,488.07
1903,346,8,15210.32
9025,105,10,16638.3
6938,121,3,328.38
2321,164,9,2584.53
9359,460,7,5005.7
4959,394,1,627.54
331,262,7,9489.97
8241,96,5,6099.45
2181,212,5,6278.3
7945,91,2,2975.9
2008,118,7,7428.54
9500,109,8,7485.76
8215,99,8,3760.0
7872,6,3,4129.89
8023,313,8,3241.2
518,274,8,10415.6
783,59,8,11051.6
2594,296,5,5379.1
9217,368,7,12394.06
5110,214,9,15144.66
6183,256,9,14500.17
1777,391,10,6448.6
9029,486,5,4190.8
3231,478,4,5471.68
6975,330,8,6291.76
6351,271,8,160.8
6761,433,6,6525.48
9160,384,10,14551.3
4732,459,3,2183.82
4217,138,7,4750.27
1650,206,6,4041.66
8761,296,3,3227.46
8062,291,10,7736.4
5984,488,8,13369.2
4735,127,7,2373.0
4342,243,5,1592.55
1691,483,8,1984.08
6743,225,2,1140.06
8479,68,5,3612.1
6795,16,6,4518.6
2646,411,10,1302.4
1118,294,2,191.54
3229,457,2,993.5
1437,36,9,7814.61
7109,415,9,13379.94
6961,7,9,5011.47
8186,4,10,4805.6
7881,278,10,11433.7
3175,99,9,4230.0
5952,159,7,9495.15
9278,411,10,1302.4
1696,464,3,826.17
7927,374,5,2185.25
3624,490,6,1750.2
8135,116,9,7245.36
1494,166,10,17460.8
6975,109,8,7485.76
6994,450,9,17885.25
2451,427,7,6277.81
3345,169,7,10280.48
6364,315,9,14568.12
6296,422,7,8395.31
6764,54,4,6819.04
969,245,1,403.37
5927,423,6,3349.2
3036,226,8,13239.44
1619,13,1,1482.12
6355,416,9,14722.38
2590,458,1,1156.45
1195,184,1,1570.1
2273,113,3,4521.57
8365,344,6,10100.04
4137,109,8,7485.76
7146,402,7,7828.8
9393,208,8,7722.96
6777,419,1,1265.62
6982,30,6,7722.24
5048,11,3,2742.72
8939,336,7,9759.61
8016,121,1,109.46
3440,491,10,12757.3
9785,182,8,14258.32
3449,14,10,17703.2
2698,412,8,3210.08
815,97,6,2682.42
6848,140,8,118.8
3984,97,9,4023.63
2321,308,2,3012.48
7288,87,2,2704.94
7348,292,5,696.2
4784,127,2,678.0
9207,299,7,3894.1
1465,440,8,3347.12
9086,445,8,14451.12
1432,85,8,7148.32
4473,467,9,7158.69
138,232,3,646.17
1406,248,3,1463.85
7762,221,7,8168.37
8127,391,4,2579.44
7036,28,10,1411.1
8993,148,8,1259.52
8574,201,5,978.55
7973,47,10,7459.9
6833,143,5,1935.7
4337,447,6,5110.44
7958,492,9,1751.31
2712,494,6,7919.16
9259,382,9,1795.95
4822,255,8,6165.68
5220,168,7,10278.87
1282,299,3,1668.9
1916,32,10,6336.5
1682,289,10,18525.1
2295,32,6,3801.9
4090,55,10,15659.4
9172,428,1,1877.77
7015,181,7,12004.93
5580,484,9,5352.75
4498,180,10,1561.6
2130,213,8,6634.16
3886,155,6,5478.42
4342,88,9,8167.23
5559,472,6,6292.38
8573,102,3,1193.01
2506,203,4,2423.8
2852,70,1,1395.86
5136,117,4,7830.16
777,404,8,4349.6
5888,234,3,1063.92
8502,478,6,8207.52
1118,472,3,3146.19
4405,92,5,9617.85
5199,175,7,6729.73
9209,468,2,1310.88
9585,46,5,1475.45
780,439,1,1212.6
9784,120,7,2201.22
3976,447,5,4258.7
5781,43,4,650.76
8472,105,3,4991.49
4139,89,10,4731.9
1447,345,8,12409.76
9590,29,3,4471.8
6937,230,9,579.33
9739,157,3,513.69
4060,261,7,11819.57
1390,42,4,4400.6
3247,179,10,18499.2
7496,468,8,5243.52
5225,311,4,5230.56
7614,295,6,3051.42
3648,26,2,1366.14
2573,120,10,3144.6
4521,131,10,3893.1
7783,195,2,1525.96
6031,410,6,1746.24
3035,11,10,9142.4
6580,134,10,4757.9
8027,96,10,12198.9
6595,252,2,2825.56
667,243,1,318.51
1119,350,7,247.52
8067,468,3,1966.32
3923,378,4,4966.72
6327,174,7,13572.02
284,445,10,18063.9
591,246,2,2742.68
3015,93,1,634.09
6480,167,4,7052.72
7557,312,6,8547.9
2800,287,8,15633.36
3343,167,9,15868.62
9896,24,5,2010.8
3687,155,10,9130.7
2845,403,1,182.08
6984,245,4,1613.48
5052,171,6,4890.72
4352,80,3,1736.28
6043,283,1,1969.65
9035,299,1,556.3
9341,351,4,1494.4
683,362,7,12659.36
4491,404,4,2174.8
4862,470,4,2284.6
1820,18,7,5492.13
1768,412,8,3210.08
8304,27,4,1785.92
9801,478,6,8207.52
262,199,10,4687.2
7115,93,5,3170.45
3895,155,7,6391.49
9622,255,10,7707.1
4982,421,1,1027.81
5852,236,7,12964.42
5006,220,2,780.54
6464,495,8,9488.08
955,35,5,2310.1
4159,218,10,5205.7
3530,225,4,2280.12
8649,6,10,13766.3
5959,402,1,1118.4
8837,120,10,3144.6
8299,7,6,3340.98
2348,127,2,678.0
7637,429,10,10101.2
9391,454,7,821.24
6219,345,3,4653.66
2487,446,2,3063.46
2008,139,7,2669.17
1415,421,2,2055.62
9945,276,10,17397.0
6308,342,2,2193.66
7777,186,1,783.49
7635,329,4,7867.48
3672,90,2,416.24
1240,126,3,4847.91
2361,341,7,13266.19
6031,419,8,10124.96
2852,279,6,5731.92
3409,332,2,3043.28
3530,313,3,1215.45
7207,280,1,844.01
6108,292,2,278.48
1526,72,8,11765.12
9541,25,5,9118.9
6026,436,5,9359.7
5467,56,2,1249.58
1882,435,9,1855.71
5166,468,3,1966.32
6882,434,2,3579.72
8883,281,5,1799.6
7649,204,2,361.42
3652,7,1,556.83
4558,265,8,11209.84
761,98,7,3656.52
8448,343,8,7642.4
6968,428,9,16899.93
2210,163,3,2670.57
7177,38,1,1049.49
2315,270,2,207.98
2642,105,7,11646.81
8418,292,7,974.68
1162,322,5,135.5
3493,30,10,12870.4
9487,279,4,3821.28
9046,423,8,4465.6
895,217,1,1571.78
7910,223,3,4545.24
3835,406,9,15551.64
7536,364,1,1500.05
5863,76,9,16554.69
5407,258,7,5182.17
6644,81,8,15738.16
8451,333,4,7861.28
9523,19,9,4087.44
6894,78,8,13911.68
3766,15,4,3759.12
265,38,1,1049.49
4902,452,10,14091.9
8299,288,4,7082.64
8379,85,6,5361.24
2576,406,9,15551.64
7331,135,3,4388.94
1581,50,10,6110.6
6719,433,3,3262.74
3367,132,2,3536.46
3010,121,6,656.76
2054,208,10,9653.7
2176,292,9,1253.16
2355,62,9,7719.48
3636,333,5,9826.6
1520,96,10,12198.9
9622,96,1,1219.89
2639,300,4,6946.0
371,234,6,2127.84
4697,329,4,7867.48
9557,253,5,281.9
2365,283,3,5908.95
1366,189,5,9687.1
6207,361,1,502.94
8934,298,6,1075.98
3107,77,3,4752.84
2060,214,5,8413.7
1336,398,2,3853.66
7278,41,10,7026.4
6725,458,7,8095.15
2425,407,7,1780.87
241,142,4,2179.56
3643,158,9,6217.2
1782,286,9,9022.59
5086,185,1,45.15
3839,21,9,12604.59
6098,246,5,6856.7
8144,498,6,4066.68
1520,378,6,7450.08
7260,212,6,7533.96
9777,196,1,679.3
4150,61,4,3082.64
1109,48,4,3898.12
8469,214,3,5048.22
8260,148,1,157.44
2364,246,1,1371.34
2807,445,1,1806.39
9007,442,4,6678.08
5607,379,7,4458.58
7045,341,3,5685.51
9635,101,10,13275.3
9584,126,3,4847.91
9433,342,9,9871.47
6275,38,2,2098.98
1397,361,1,502.94
2624,361,6,3017.64
2691,112,6,2604.84
7829,355,9,12697.38
9295,245,9,3630.33
4524,62,10,8577.2
8354,399,8,1465.76
7165,110,4,6124.76
3944,478,3,4103.76
2394,358,4,6035.24
4587,31,6,7427.64
8365,284,8,7322.4
2054,121,3,328.38
4505,315,4,6474.72
3694,222,4,5922.6
6186,408,3,4475.46
3753,184,5,7850.5
773,249,1,1489.08
8607,177,6,796.02
4791,136,6,1571.82
9797,473,10,10630.5
2588,203,3,1817.85
1994,308,7,10543.68
9745,417,6,3889.92
825,188,8,5228.88
953,298,7,1255.31
1195,463,9,2203.02
9,293,10,15431.1
5331,82,7,13854.26
5421,466,4,6392.48
3000,11,1,914.24
3125,276,5,8698.5
608,241,5,7896.65
5681,424,2,1173.0
1847,137,4,7645.4
6631,197,8,8646.8
1204,111,6,6430.62
6389,215,8,12752.72
4343,459,3,2183.82
5167,326,5,3987.05
1350,68,7,5056.94
6364,55,8,12527.52
8088,94,6,9815.58
5147,55,5,7829.7
6244,464,10,2753.9
7097,215,5,7970.45
7263,473,3,3189.15
3789,167,3,5289.54
8460,102,8,3181.36
2458,159,4,5425.8
1280,128,4,7985.04
8214,487,5,7690.95
412,138,3,2035.83
5954,284,1,915.3
994,125,1,224.9
4967,47,2,1491.98
9347,169,8,11749.12
2852,14,9,15932.88
7600,448,5,5969.95
6040,465,3,309.24
5563,62,4,3430.88
9260,231,9,3549.51
9171,236,9,16668.54
8623,28,8,1128.88
6459,211,10,13380.6
454,321,5,4226.2
613,163,3,2670.57
3129,283,1,1969.65
1611,347,8,6833.6
9086,98,10,5223.6
8985,370,5,8265.25
7712,439,5,6063.0
547,53,6,7248.12
5467,430,3,2283.78
6591,281,2,719.84
2881,135,7,10240.86
2483,453,4,5687.48
273,416,7,11450.74
2834,15,8,7518.24
8544,398,1,1926.83
7339,61,5,3853.3
3491,360,3,1529.07
1094,457,3,1490.25
5085,367,1,245.67
4765,350,9,318.24
7651,263,8,14542.16
2262,391,9,5803.74
325,38,4,4197.96
7050,202,3,2524.02
3797,310,9,17163.63
8102,476,4,7173.08
1991,176,8,10254.64
6408,140,5,74.25
2946,306,2,35.18
4847,361,1,502.94
7216,254,6,2876.7
5612,447,9,7665.66
3893,336,7,9759.61
2751,477,2,845.56
2084,34,6,11661.78
9892,227,1,148.61
8267,168,1,1468.41
391,346,4,7605.16
858,396,10,3664.4
4683,203,10,6059.5
3469,400,2,3012.24
6723,304,2,2681.04
8345,150,10,2803.1
1778,462,8,1634.88
6875,125,3,674.7
857,87,6,8114.82
7121,43,3,488.07
511,364,7,10500.35
6408,268,5,483.55
2150,64,3,1025.46
6524,191,6,1595.22
9255,358,2,3017.62
5006,463,6,1468.68
1922,251,5,9538.8
9875,39,10,17571.5
6909,180,8,1249.28
6820,277,7,7542.92
5755,93,6,3804.54
9944,469,5,3689.4
9110,167,1,1763.18
3823,428,6,11266.62
9180,192,3,3889.08
313,440,5,2091.95
6107,491,3,3827.19
3222,348,10,13194.7
8288,421,4,4111.24
6201,96,1,1219.89
7642,215,9,14346.81
1911,398,8,15414.64
8036,275,6,1372.32
1138,440,1,418.39
6316,89,9,4258.71
6820,355,4,5643.28
7648,220,2,780.54
7939,2,4,1358.08
1833,463,5,1223.9
4205,296,7,7530.74
8631,270,6,623.94
4172,46,4,1180.36
912,388,4,5362.52
8949,443,10,19333.1
1560,30,7,9009.28
9753,326,4,3189.64
9117,122,2,3866.52
8401,474,9,4115.07
6125,116,6,4830.24
9266,33,9,7405.29
4232,197,4,4323.4
3263,415,8,11893.28
1465,5,9,8018.01
8261,288,5,8853.3
3507,27,6,2678.88
9404,47,8,5967.92
2287,36,5,4341.45
9297,226,7,11584.51
4571,423,4,2232.8
5697,221,7,8168.37
416,301,7,3894.94
5989,462,8,1634.88
8090,120,9,2830.14
6129,294,5,478.85
8116,364,3,4500.15
8279,312,9,12821.85
5367,4,4,1922.24
2383,417,10,6483.2
11,488,6,10026.9
2293,338,8,1401.04
5803,75,4,3063.56
5511,4,3,1441.68
4893,98,3,1567.08
6564,223,6,9090.48
7253,428,4,7511.08
2139,18,6,4707.54
2696,95,4,3066.12
384,212,8,10045.28
2611,423,1,558.2
3506,338,10,1751.3
3229,480,4,2506.84
5697,361,8,4023.52
1961,410,2,582.08
5157,225,5,2850.15
5163,196,3,2037.9
6712,498,4,2711.12
6656,117,9,17617.86
3455,375,3,1027.08
2231,44,10,10662.1
986,91,5,7439.75
1000,482,4,6387.6
3629,499,4,250.92
8345,457,4,1987.0
3219,62,4,3430.88
9244,275,2,457.44
6148,256,8,12889.04
3385,103,9,5288.31
3272,324,3,1004.04
3336,46,7,2065.63
4693,159,3,4069.35
2402,441,3,5373.66
221,6,7,9636.41
3729,49,5,9010.85
13,88,3,2722.41
5559,58,9,8657.73
4528,368,1,1770.58
9120,296,2,2151.64
9681,117,6,11745.24
8582,360,1,509.69
5756,42,6,6600.9
7284,90,5,1040.6
2701,122,4,7733.04
6859,497,4,6736.8
6276,289,2,3705.02
5427,388,9,12065.67
386,295,5,2542.85
3780,182,4,7129.16
455,423,7,3907.4
2872,452,7,9864.33
9229,42,6,6600.9
5448,342,10,10968.3
9087,137,8,15290.8
7359,495,10,11860.1
6382,81,2,3934.54
5009,54,1,1704.76
2086,453,9,12796.83
904,480,9,5640.39
7484,60,2,2279.98
2435,168,5,7342.05
9482,57,8,9724.48
2375,272,5,8795.4
1754,57,5,6077.8
1184,41,1,702.64
5928,186,3,2350.47
392,187,4,2002.2
3812,259,10,8875.4
4403,201,9,1761.39
1055,421,6,6166.86
2856,157,5,856.15
90,294,10,957.7
5547,66,2,1685.54
3150,233,10,3995.2
7892,403,6,1092.48
1135,451,9,1118.7
9428,458,1,1156.45
6816,239,10,7922.5
2091,270,8,831.92
8740,248,7,3415.65
8850,361,3,1508.82
4872,163,9,8011.71
9846,336,9,12548.07
4373,187,10,5005.5
9651,438,7,1168.02
1554,219,5,378.75
8151,42,3,3300.45
5202,380,9,972.27
1305,281,5,1799.6
725,115,7,12087.18
2475,97,3,1341.21
4989,67,10,6778.2
6555,262,4,5422.84
8307,167,8,14105.44
2548,167,10,17631.8
6867,387,5,9203.6
3175,221,1,1166.91
7068,328,9,1322.82
5229,393,1,859.31
2500,30,7,9009.28
5712,411,10,1302.4
7044,225,7,3990.21
5534,319,9,6118.74
4210,187,3,1501.65
2311,419,7,8859.34
2283,353,3,2750.73
2848,131,10,3893.1
479,116,9,7245.36
7467,47,5,3729.95
9633,186,4,3133.96
3461,94,8,13087.44
9252,192,8,10370.88
313,175,1,961.39
5983,50,2,1222.12
8505,373,8,15744.0
8062,25,3,5471.34
6256,218,8,4164.56
8406,474,6,2743.38
473,90,4,832.48
8026,453,7,9953.09
508,358,10,15088.1
6541,248,1,487.95
8732,164,8,2297.36
9185,447,6,5110.44
7241,76,1,1839.41
3983,122,2,3866.52
9094,208,10,9653.7
9965,156,10,4593.1
5946,294,1,95.77
6112,74,5,8403.15
2570,442,1,1669.52
1474,363,10,3605.4
5395,101,6,7965.18
5262,490,8,2333.6
3342,219,2,151.5
6473,207,9,13237.02
8855,445,7,12644.73
1142,130,9,12358.98
4091,240,7,5232.15
3352,83,1,407.04
8193,302,4,58.52
8704,334,9,16382.97
9619,144,3,4222.02
7924,83,1,407.04
5435,221,7,8168.37
2852,162,6,4583.64
1621,277,1,1077.56
549,221,6,7001.46
4178,226,2,3309.86
7462,250,4,4434.96
3166,287,5,9770.85
78,207,9,13237.02
5813,473,3,3189.15
196,394,2,1255.08
7985,33,8,6582.48
3425,104,9,6112.62
312,400,10,15061.2
9809,23,4,3288.36
4830,413,4,4181.0
127,467,10,7954.1
8177,6,3,4129.89
2414,375,10,3423.6
2663,237,6,11635.2
744,133,9,17274.87
4410,463,2,489.56
6411,445,9,16257.51
4016,427,8,7174.64
6248,437,4,6141.76
3291,261,5,8442.55
903,189,5,9687.1
7196,281,8,2879.36
9903,362,4,7233.92
8043,417,3,1944.96
3169,55,3,4697.82
8151,178,8,12095.92
1200,173,7,5753.93
9705,114,7,12696.18
9746,491,10,12757.3
6762,189,1,1937.42
4517,365,5,8494.35
8924,306,4,70.36
2789,49,10,18021.7
9608,201,8,1565.68
5066,191,4,1063.48
4937,177,4,530.68
3179,382,9,1795.95
584,402,3,3355.2
602,263,8,14542.16
9208,7,3,1670.49
6050,157,7,1198.61
702,56,8,4998.32
209,222,10,14806.5
6918,108,9,494.55
7290,366,1,34.23
2132,30,9,11583.36
5436,16,10,7531.0
644,8,10,11071.3
1688,244,1,1950.65
6602,275,3,686.16
6168,164,9,2584.53
1586,243,4,1274.04
6757,102,10,3976.7
8384,458,2,2312.9
2726,318,6,2371.68
3069,305,8,487.76
3433,22,1,736.23
8760,450,5,9936.25
7796,330,8,6291.76
3490,247,5,6215.65
8195,468,10,6554.4
6358,288,6,10623.96
1164,211,9,12042.54
1613,385,6,935.28
3282,119,3,574.68
7268,77,4,6337.12
2586,103,5,2937.95
1759,362,2,3616.96
1814,398,6,11560.98
6967,334,3,5460.99
8816,66,8,6742.16
4591,329,3,5900.61
8686,61,9,6935.94
8348,414,3,351.21
3164,273,2,1016.76
4713,500,10,4634.9
6583,195,4,3051.92
3672,5,3,2672.67
3001,285,6,5774.76
6428,474,10,4572.3
8306,67,2,1355.64
7422,300,4,6946.0
7136,119,4,766.24
8588,300,3,5209.5
1370,86,4,1551.64
6807,144,7,9851.38
7949,351,1,373.6
3306,405,1,250.94
3454,97,7,3129.49
2333,72,3,4411.92
4456,153,4,7651.08
6593,428,3,5633.31
1689,83,4,1628.16
4822,454,3,351.96
3608,365,2,3397.74
425,366,1,34.23
1811,108,5,274.75
5424,316,3,5701.56
7200,431,5,9411.45
1514,243,2,637.02
4235,131,10,3893.1
4366,454,7,821.24
9686,164,1,287.17
5915,232,5,1076.95
6324,235,4,2204.76
4997,337,4,5271.88
2501,422,6,7195.98
2114,61,5,3853.3
9520,266,5,5861.65
9644,122,9,17399.34
7667,102,4,1590.68
1850,212,6,7533.96
6647,348,10,13194.7
674,58,6,5771.82
549,145,2,2475.4
6548,25,9,16414.02
7004,336,2,2788.46
4963,308,5,7531.2
8112,117,7,13702.78
7422,189,5,9687.1
5953,75,4,3063.56
4640,202,2,1682.68
3601,273,9,4575.42
4012,373,1,1968.0
5404,418,5,7709.95
3604,205,7,7695.31
2044,7,10,5568.3
838,53,2,2416.04
6341,110,3,4593.57
4319,147,6,667.56
5501,466,3,4794.36
3296,365,8,13590.96
6373,438,1,166.86
9255,143,8,3097.12
5158,11,1,914.24
9155,62,7,6004.04
5490,400,3,4518.36
9772,163,7,6231.33
6556,430,1,761.26
8707,131,5,1946.55
7518,98,9,4701.24
241,257,5,3130.3
5254,183,4,6801.84
7195,376,8,2679.76
1994,69,4,7759.12
8636,410,10,2910.4
2938,273,7,3558.66
9552,155,4,3652.28
8726,23,7,5754.63
2526,118,6,6367.32
5318,486,3,2514.48
2512,322,8,216.8
4180,268,9,870.39
1389,139,3,1143.93
1252,108,1,54.95
4034,320,8,2552.96
452,445,8,14451.12
6594,294,1,95.77
2489,105,4,6655.32
9204,223,5,7575.4
6160,273,1,508.38
7047,18,7,5492.13
9378,401,9,16413.39
3053,377,5,4473.2
8897,185,1,45.15
1709,456,4,5532.24
4729,5,4,3563.56
4008,63,4,4117.04
8743,253,4,225.52
1652,347,3,2562.6
2720,466,2,3196.24
9434,210,10,14094.7
5117,42,1,1100.15
4268,156,10,4593.1
1847,142,5,2724.45
9765,301,6,3338.52
1897,334,10,18203.3
961,452,4,5636.76
8678,123,6,5108.58
7998,114,4,7254.96
2743,216,10,4827.4
2769,471,9,15807.6
7750,449,4,1787.32
4299,415,8,11893.28
4222,35,3,1386.06
4120,180,4,624.64
2246,132,1,1768.23
1662,131,6,2335.86
6058,302,9,131.67
7623,17,6,7298.46
823,457,4,1987.0
9294,12,10,11051.6
5987,303,9,3197.61
9270,100,2,1355.18
12,455,3,3351.99
2004,320,7,2233.84
5347,217,8,12574.24
4827,120,8,2515.68
6991,471,1,1756.4
6938,130,3,4119.66
2134,23,4,3288.36
9413,440,3,1255.17
2274,14,7,12392.24
5780,339,9,8052.12
8884,240,4,2989.8
3141,68,9,6501.78
9984,98,10,5223.6
6809,471,4,7025.6
9495,281,6,2159.52
4005,398,4,7707.32
2640,410,8,2328.32
1541,307,2,2699.24
259,58,10,9619.7
2537,156,5,2296.55
7639,406,7,12095.72
9443,130,5,6866.1
5893,215,1,1594.09
6648,94,10,16359.3
9036,164,2,574.34
7408,2,2,679.04
8864,10,2,1446.2
6322,457,7,3477.25
4831,13,2,2964.24
7962,115,10,17267.4
1724,2,10,3395.2
6155,355,2,2821.64
3906,299,5,2781.5
4130,231,1,394.39
604,480,3,1880.13
9135,168,8,11747.28
2256,388,4,5362.52
2843,233,3,1198.56
3221,446,6,9190.38
5661,57,7,8508.92
5366,142,10,5448.9
2659,357,9,4169.7
4654,477,7,2959.46
205,449,3,1340.49
6801,235,8,4409.52
9944,121,3,328.38
2270,237,10,19392.0
1353,74,5,8403.15
9220,71,4,7791.84
448,240,6,4484.7
697,202,2,1682.68
7564,207,1,1470.78
5838,354,4,7344.56
5713,253,1,56.38
7523,341,2,3790.34
102,197,2,2161.7
4340,500,9,4171.41
7109,385,8,1247.04
3574,315,4,6474.72
3688,321,5,4226.2
5539,129,8,3225.44
4804,84,4,5556.0
2779,111,2,2143.54
9159,157,4,684.92
8377,87,7,9467.29
5302,286,5,5012.55
1439,450,1,1987.25
6909,347,4,3416.8
5570,178,3,4535.97
7149,457,1,496.75
9526,399,8,1465.76
8956,325,10,18002.0
642,392,8,4366.48
1224,337,8,10543.76
7263,125,2,449.8
2471,108,2,109.9
4307,6,6,8259.78
8250,161,5,2500.3
7075,285,8,7699.68
9203,92,1,1923.57
8528,414,9,1053.63
2297,499,9,564.57
4463,223,2,3030.16
5019,140,5,74.25
9896,261,4,6754.04
8383,315,7,11330.76
4736,32,10,6336.5
2832,363,4,1442.16
6919,457,4,1987.0
6865,262,4,5422.84
2297,364,7,10500.35
3614,347,3,2562.6
5752,495,6,7116.06
1898,118,10,10612.2
4574,420,6,10066.14
9084,404,4,2174.8
1052,329,5,9834.35
56,329,8,15734.96
3536,45,3,987.6
7328,10,6,4338.6
3974,223,1,1515.08
1143,213,9,7463.43
7376,406,6,10367.76
7514,90,2,416.24
3694,156,5,2296.55
8185,107,9,9941.85
4091,139,3,1143.93
6645,51,5,3615.9
3745,287,8,15633.36
100,215,1,1594.09
9963,436,8,14975.52
2694,159,1,1356.45
360,467,5,3977.05
670,264,4,5766.0
7594,257,7,4382.42
8233,487,10,15381.9
5057,378,10,12416.8
4396,469,9,6640.92
8107,146,6,6414.66
9033,164,6,1723.02
4439,96,3,3659.67
3600,63,5,5146.3
6361,188,8,5228.88
2658,54,10,17047.6
3379,156,7,3215.17
9601,128,10,19962.6
7056,201,4,782.84
461,261,1,1688.51
6193,429,5,5050.6
8076,251,6,11446.56
3960,224,4,7499.32
9205,448,9,10745.91
7669,239,7,5545.75
3250,234,5,1773.2
4075,403,3,546.24
9224,330,3,2359.41
7954,253,1,56.38
7257,402,6,6710.4
1551,478,4,5471.68
4409,445,3,5419.17
4256,27,10,4464.8
8361,322,10,271.0
5126,270,9,935.91
3015,116,4,3220.16
5778,153,7,13389.39
4230,182,2,3564.58
