order_id,customer_id,order_date,total_amount
7958,8755,2024-07-29,1473.24
7959,4047,2024-09-16,3576.93
7960,5746,2024-07-12,4976.4
7961,3886,2024-12-02,3455.01
7962,7798,2024-11-06,1720.6
7963,5589,2024-06-25,789.01
7964,426,2024-12-21,4992.56
7965,7287,2024-11-19,4119.81
7966,7693,2025-03-16,1515.55
7967,6434,2024-11-06,1936.4
7968,6192,2024-07-30,4332.53
7969,7815,2025-03-02,3271.22
7970,5332,2024-12-07,2302.02
7971,3640,2024-06-06,3857.42
7972,882,2025-01-02,3642.76
7973,809,2024-06-03,347.16
7974,6138,2024-05-10,3040.34
7975,8687,2025-01-24,3751.15
7976,2971,2025-01-06,1653.74
7977,5370,2024-11-12,424.92
7978,3678,2024-03-27,4760.26
7979,5659,2024-09-23,2336.24
7980,4947,2024-12-11,3213.55
7981,4431,2025-02-03,2638.05
7982,4080,2024-12-08,3131.96
7983,5387,2024-10-08,150.34
7984,117,2024-12-12,1084.98
7985,9719,2025-01-04,200.18
7986,6347,2024-07-21,784.46
7987,2798,2025-03-02,2919.12
7988,5922,2024-04-08,4077.26
7989,8681,2024-06-07,2070.59
7990,5388,2024-04-12,1080.46
7991,2878,2025-02-17,4695.46
7992,6033,2024-12-01,2711.02
7993,5291,2024-05-20,4570.9
7994,492,2024-07-29,1743.87
7995,4059,2025-01-07,4774.62
7996,4875,2024-11-11,3999.91
7997,9218,2024-04-24,161.55
7998,9455,2024-05-03,2090.35
7999,6104,2024-07-12,2761.12
8000,8511,2025-02-16,3506.19
8001,6750,2024-05-29,27.67
8002,952,2024-04-16,3751.25
8003,8775,2025-01-28,450.86
8004,8339,2025-01-27,3998.96
8005,4876,2025-01-08,4613.77
8006,312,2025-02-07,3902.28
8007,6435,2024-04-03,2423.0
8008,9692,2024-12-27,4631.8
8009,3456,2024-10-18,4523.57
8010,6561,2024-03-24,1612.56
8011,340,2024-12-09,1346.53
8012,9613,2024-10-23,1398.51
8013,6942,2024-10-04,1268.02
8014,3232,2024-06-01,63.53
8015,7074,2024-08-10,1818.53
8016,6576,2024-11-15,2092.12
8017,6481,2024-12-04,4115.93
8018,7822,2024-08-24,1332.57
8019,7842,2024-07-30,2185.06
8020,1007,2024-12-17,2815.71
8021,535,2024-11-09,581.27
8022,5049,2024-06-17,4286.44
8023,9003,2024-07-05,1777.82
8024,5643,2024-07-13,1768.26
8025,337,2024-07-08,285.1
8026,9336,2024-09-20,608.6
8027,4865,2024-05-30,3786.45
8028,1567,2024-12-17,4852.5
8029,1555,2025-02-10,2614.15
8030,8094,2025-02-20,2258.51
8031,1516,2024-11-04,499.56
8032,1644,2025-03-06,2300.51
8033,4085,2025-01-13,2366.32
8034,6630,2024-10-09,2047.78
8035,6196,2024-09-15,62.71
8036,3495,2024-04-01,1185.8
8037,1169,2024-08-15,1331.49
8038,2870,2024-12-16,623.41
8039,223,2024-07-14,61.39
8040,8934,2024-08-11,4725.3
8041,5293,2024-06-08,1807.54
8042,59,2024-08-27,1180.85
8043,6230,2024-09-03,3730.63
8044,9154,2024-09-25,4709.14
8045,8136,2024-10-12,3734.95
8046,5862,2025-02-10,281.9
8047,4447,2025-01-15,472.14
8048,9685,2024-09-08,114.58
8049,813,2024-05-23,2700.21
8050,3609,2024-08-06,3340.43
8051,1625,2024-08-03,1098.73
8052,4605,2024-07-15,3025.43
8053,1475,2024-07-13,2126.37
8054,2425,2024-07-31,2826.69
8055,255,2024-09-22,2035.69
8056,601,2024-10-29,3138.36
8057,3936,2024-07-06,424.49
8058,8529,2024-06-23,2363.02
8059,314,2024-06-05,4116.54
8060,2064,2024-09-29,357.88
8061,4696,2024-06-08,2247.76
8062,4799,2024-06-15,2586.45
8063,7272,2024-06-06,1016.81
8064,112,2024-04-04,2868.33
8065,6809,2024-08-07,323.56
8066,2746,2024-06-12,460.25
8067,9510,2025-01-28,410.16
8068,4038,2024-07-15,4426.52
8069,8771,2024-05-05,2455.05
8070,4393,2025-01-16,2823.54
8071,8019,2025-02-15,3850.83
8072,5274,2024-10-11,3468.29
8073,1776,2024-07-05,1535.64
8074,5453,2024-09-01,4765.11
8075,6692,2024-05-20,1464.11
8076,241,2024-04-06,1857.54
8077,823,2024-06-24,3707.88
8078,9804,2024-10-20,3225.27
8079,3760,2024-03-29,1195.28
8080,2371,2024-10-29,2978.09
8081,1325,2024-06-19,226.6
8082,9709,2024-11-12,3955.5
8083,6535,2025-02-17,3425.43
8084,7167,2025-02-02,451.85
8085,85,2024-06-20,3745.26
8086,7977,2024-07-16,3742.01
8087,7393,2025-03-20,3589.86
8088,1430,2024-04-10,4764.77
8089,5068,2024-04-13,4721.86
8090,3910,2024-09-18,88.42
8091,1781,2024-12-18,2206.03
8092,5406,2025-02-25,3326.96
8093,3841,2024-11-07,4472.63
8094,2440,2025-02-18,1612.09
8095,8088,2025-02-06,2358.58
8096,7855,2024-06-08,4693.19
8097,39,2024-12-23,3555.03
8098,1029,2024-05-11,1778.69
8099,6350,2025-01-27,1239.73
8100,2044,2024-07-16,2568.3
8101,5102,2024-04-23,4144.25
8102,2184,2025-02-26,1479.7
8103,5741,2024-10-17,2391.07
8104,3348,2024-11-09,3416.68
8105,8793,2024-10-05,2578.63
8106,6190,2025-01-16,2406.0
8107,4987,2024-05-22,33.12
8108,7643,2024-08-27,2775.78
8109,6143,2024-08-09,1130.2
8110,6539,2024-10-18,1520.55
8111,240,2024-06-14,3167.53
8112,9840,2024-03-29,1837.26
8113,3468,2024-05-26,560.99
8114,8869,2024-06-10,385.44
8115,8043,2024-07-17,1583.7
8116,6342,2024-07-21,2516.53
8117,8087,2024-07-08,330.66
8118,5912,2024-06-15,3549.62
8119,6052,2025-02-11,463.37
8120,1950,2024-06-30,1001.66
8121,2656,2024-11-07,4251.13
8122,7318,2024-06-27,438.78
8123,563,2025-02-06,1914.83
8124,4013,2024-09-22,4220.48
8125,9956,2024-07-05,3812.84
8126,1379,2024-08-10,2466.66
8127,9179,2024-08-25,1660.87
8128,6721,2025-01-28,728.6
8129,3013,2024-10-29,2410.8
8130,4050,2024-04-20,4530.74
8131,4545,2024-04-14,2866.01
8132,7339,2024-12-17,3801.84
8133,4213,2024-12-23,1146.13
8134,5110,2025-01-13,2474.42
8135,7716,2024-08-23,3970.72
8136,9523,2024-10-12,1212.47
8137,1007,2024-10-29,1992.79
8138,2414,2024-05-12,4489.58
8139,4846,2025-01-23,4250.76
8140,7885,2024-10-10,4577.84
8141,5488,2024-08-19,203.82
8142,971,2024-09-29,2570.25
8143,2368,2024-11-19,2533.02
8144,4897,2025-03-18,1973.25
8145,734,2024-09-13,4512.33
8146,4211,2024-12-25,1509.38
8147,3382,2024-05-06,3847.56
8148,7773,2025-01-24,642.67
8149,2032,2024-04-30,4832.09
8150,5040,2024-04-18,70.65
8151,8334,2024-06-29,3080.14
8152,328,2024-12-21,2321.87
8153,9756,2024-06-07,1538.4
8154,5401,2024-07-11,2991.33
8155,6476,2025-01-01,791.66
8156,6239,2024-05-27,3647.95
8157,2182,2025-03-20,529.96
8158,2637,2024-08-26,1662.12
8159,256,2024-08-28,3537.06
8160,3915,2024-07-17,3994.81
8161,7681,2025-03-17,1748.27
8162,6615,2024-11-27,735.45
8163,6512,2024-12-30,2789.91
8164,2277,2024-07-24,1893.83
8165,6705,2025-03-16,3193.14
8166,1549,2024-09-11,4950.97
8167,3874,2024-09-12,2226.59
8168,1668,2024-04-29,299.46
8169,1750,2024-06-13,751.25
8170,4833,2024-06-02,1859.26
8171,267,2024-08-19,3333.16
8172,3854,2024-12-10,4176.4
8173,3579,2024-06-03,822.52
8174,3402,2024-05-29,4757.75
8175,9014,2025-03-04,1032.67
8176,9735,2024-08-24,4959.73
8177,6395,2025-03-18,3163.57
8178,3757,2024-04-15,1502.45
8179,6979,2024-11-25,284.12
8180,6008,2025-01-08,3054.43
8181,6147,2024-10-13,3340.79
8182,9213,2024-08-19,2535.18
8183,2347,2025-01-15,848.32
8184,6877,2024-07-02,3327.34
8185,8983,2024-11-03,513.91
8186,8878,2025-03-22,1545.1
8187,1682,2024-04-10,4100.63
8188,4796,2024-10-17,1035.16
8189,1840,2024-11-05,4620.09
8190,4109,2024-09-21,3728.6
8191,6801,2024-10-10,4246.79
8192,536,2024-11-08,4869.53
8193,9301,2024-10-24,467.55
8194,1264,2024-05-27,2800.48
8195,960,2024-09-23,126.68
8196,8947,2024-06-30,456.35
8197,1805,2024-08-28,595.92
8198,5560,2024-05-14,2647.07
8199,96,2024-11-04,1367.68
8200,1367,2024-08-12,321.6
8201,4740,2025-01-29,1240.83
8202,869,2024-06-04,3219.9
8203,1330,2024-05-14,2404.21
8204,6698,2024-12-29,1302.15
8205,2146,2024-07-03,4599.35
8206,3368,2024-12-15,4410.77
8207,7873,2024-08-21,1691.6
8208,5582,2025-03-01,1479.75
8209,8975,2024-04-29,2509.92
8210,5895,2025-01-12,902.24
8211,9852,2024-05-02,4660.35
8212,3979,2024-04-19,1317.81
8213,7152,2024-08-18,1530.07
8214,5282,2024-12-08,4153.24
8215,1494,2024-11-06,549.18
8216,3718,2024-05-24,1100.55
8217,5199,2024-11-18,26.0
8218,6288,2024-07-05,3408.11
8219,8950,2024-05-27,72.79
8220,3165,2024-11-16,994.34
8221,5980,2024-11-20,1626.02
8222,5014,2024-06-10,3399.15
8223,2808,2025-01-07,3503.86
8224,9082,2024-03-29,3362.64
8225,9846,2024-12-29,1854.32
8226,6186,2024-10-11,3189.17
8227,4704,2025-03-13,4202.81
8228,5878,2024-04-26,442.03
8229,5374,2024-09-13,3599.02
8230,6124,2025-01-27,1758.26
8231,5724,2024-10-21,1658.91
8232,315,2024-04-23,4201.36
8233,1071,2024-06-18,4983.81
8234,6586,2024-09-14,4546.76
8235,2066,2024-07-17,3733.24
8236,976,2024-04-17,1531.9
8237,8525,2024-12-01,1704.18
8238,6813,2024-09-07,1507.38
8239,3663,2024-08-14,2132.5
8240,8714,2024-12-10,891.07
8241,1110,2025-02-03,3823.15
8242,8183,2024-04-26,1780.28
8243,6207,2024-08-26,645.16
8244,4772,2024-09-29,3766.22
8245,5669,2024-06-15,3693.2
8246,3201,2024-08-19,4500.45
8247,6057,2025-02-05,3974.45
8248,3437,2024-08-01,3681.22
8249,3051,2024-09-28,4750.46
8250,1753,2024-12-14,2910.04
8251,4881,2024-08-08,283.23
8252,4771,2024-11-20,1377.25
8253,1545,2024-05-04,4598.94
8254,2180,2024-04-11,3903.84
8255,913,2025-01-11,666.88
8256,1540,2024-11-09,3086.52
8257,8403,2024-04-04,1518.8
8258,3000,2024-08-09,4068.24
8259,1721,2025-01-17,2191.44
8260,9419,2024-09-06,3675.55
8261,6855,2024-07-23,3586.06
8262,4719,2025-01-14,529.41
8263,4667,2025-02-16,4412.39
8264,6312,2024-06-21,4571.99
8265,7765,2025-01-17,4890.4
8266,3823,2024-04-08,4679.07
8267,2902,2024-11-22,2617.71
8268,633,2024-10-21,1535.67
8269,5026,2024-11-03,1498.66
8270,2735,2024-06-17,3903.29
8271,4377,2024-09-26,3237.0
8272,6378,2024-10-26,3707.34
8273,3523,2024-09-12,4550.02
8274,8311,2024-04-14,3783.82
8275,2798,2024-08-13,1629.87
8276,3825,2024-08-20,3690.43
8277,8769,2024-09-16,3625.52
8278,9103,2024-04-22,2075.23
8279,8817,2025-01-26,852.78
8280,5676,2024-11-06,889.05
8281,6569,2025-01-11,3914.95
8282,3151,2024-10-30,727.72
8283,7611,2025-02-10,279.42
8284,6340,2025-03-04,1708.32
8285,5876,2025-02-02,3974.21
8286,4928,2024-10-11,3998.82
8287,1163,2024-09-21,322.72
8288,2002,2024-04-01,384.6
8289,8547,2024-07-22,1435.18
8290,2872,2025-03-11,723.12
8291,4638,2025-01-05,924.81
8292,8379,2025-01-11,1970.01
8293,2830,2025-01-30,4287.53
8294,6985,2025-01-09,3781.72
8295,302,2024-08-22,4999.61
8296,4317,2025-01-16,2100.29
8297,8551,2024-10-09,743.72
8298,1198,2025-02-23,3287.11
8299,9154,2024-07-28,3348.73
8300,5796,2024-10-07,3177.9
8301,6195,2024-04-20,4217.16
8302,56,2024-04-28,1773.25
8303,416,2024-09-19,277.48
8304,1289,2024-08-12,3126.13
8305,897,2024-12-19,1025.57
8306,5922,2025-01-19,2159.06
8307,5356,2024-10-01,2149.16
8308,4387,2024-11-11,4590.43
8309,7929,2024-09-01,3523.68
8310,9115,2025-02-19,1430.46
8311,4564,2024-09-10,359.37
8312,5671,2024-04-16,1875.38
8313,3659,2024-11-22,1875.83
8314,836,2024-05-16,1942.85
8315,6463,2024-06-04,2281.52
8316,3580,2024-09-22,2348.28
8317,209,2024-07-04,4592.21
8318,5346,2024-09-30,1328.2
8319,1076,2024-08-15,3021.79
8320,6287,2024-05-18,1854.72
8321,779,2024-05-17,2383.04
8322,7342,2024-07-26,721.53
8323,6157,2024-08-15,2296.94
8324,7857,2024-05-22,1981.19
8325,1495,2024-08-24,4716.56
8326,4270,2025-02-19,913.84
8327,86,2024-08-25,4691.2
8328,3628,2024-09-13,2336.49
8329,693,2024-06-25,666.51
8330,83,2025-01-23,4861.86
8331,8210,2025-02-24,1421.1
8332,6626,2024-07-08,3385.77
8333,8690,2024-09-20,1804.84
8334,9098,2024-05-24,4468.62
8335,4065,2024-04-06,2360.86
8336,5007,2024-12-23,2546.88
8337,9258,2024-04-08,3471.62
8338,9156,2024-12-18,259.26
8339,1055,2024-10-05,2884.8
8340,1898,2025-02-13,2427.19
8341,4186,2024-06-11,138.29
8342,2145,2024-07-28,1472.87
8343,2222,2024-10-23,928.0
8344,9164,2024-12-23,1765.63
8345,5024,2024-06-01,2211.1
8346,2454,2024-11-19,880.22
8347,1823,2025-02-21,4167.24
8348,2524,2024-06-13,4405.34
8349,4450,2024-10-27,1833.79
8350,200,2024-09-04,3016.94
8351,7917,2025-01-26,3611.85
8352,8234,2025-01-01,984.79
8353,3019,2025-01-03,4008.27
8354,345,2024-07-12,2384.43
8355,9618,2024-03-27,2056.04
8356,3683,2024-08-25,2304.99
8357,958,2024-08-27,2050.73
8358,1008,2024-12-04,1949.71
8359,1283,2024-12-21,4180.27
8360,824,2025-03-11,2766.88
8361,4861,2024-11-17,4000.22
8362,2872,2025-03-18,3120.36
8363,3566,2024-11-05,3822.66
8364,6400,2024-12-17,3149.7
8365,7467,2025-02-04,3660.93
8366,4172,2025-01-28,4352.07
8367,2464,2024-07-05,893.63
8368,9841,2024-07-19,516.13
8369,4204,2025-03-02,2633.65
8370,1020,2025-02-11,1902.65
8371,3855,2024-03-22,151.2
8372,9970,2025-03-04,4329.91
8373,1848,2024-12-12,405.75
8374,2507,2024-04-08,2045.29
8375,9363,2024-08-24,1335.43
8376,9911,2024-11-09,2222.31
8377,4400,2024-11-24,1722.23
8378,6733,2025-01-05,2266.56
8379,7384,2024-09-16,1648.22
8380,7365,2024-07-07,1206.93
8381,3086,2024-04-03,3840.51
8382,4814,2024-05-18,4592.68
8383,8979,2024-07-12,3832.29
8384,5748,2025-03-14,1081.96
8385,4605,2024-10-12,1066.67
8386,5535,2024-09-20,1330.75
8387,271,2024-11-01,1535.12
8388,6760,2024-12-12,2217.34
8389,980,2024-09-17,4821.69
8390,2308,2024-03-24,2834.62
8391,1631,2024-05-04,3523.68
8392,7593,2024-09-09,3292.79
8393,7617,2024-09-12,102.15
8394,639,2024-12-04,3449.69
8395,9283,2024-11-15,782.93
8396,6596,2024-08-20,2999.46
8397,3875,2024-05-20,4788.92
8398,6381,2025-03-05,2570.21
8399,8926,2025-01-15,1903.02
8400,9167,2025-02-28,295.06
8401,749,2024-10-18,2286.89
8402,9295,2024-04-10,1579.52
8403,9491,2024-06-01,3176.82
8404,8594,2025-01-20,1974.68
8405,3483,2024-03-23,1089.74
8406,8829,2024-04-09,3984.17
8407,9681,2024-09-25,2564.91
8408,4255,2024-09-20,4499.74
8409,7638,2024-07-17,4252.4
8410,640,2024-08-05,2008.21
8411,7930,2024-05-24,3042.75
8412,4525,2025-03-07,2007.92
8413,8912,2024-12-11,469.22
8414,229,2024-06-29,3233.92
8415,8264,2024-08-30,1975.31
8416,4034,2024-06-24,3968.86
8417,1630,2024-11-03,2510.73
8418,354,2024-07-24,3833.56
8419,3965,2024-05-30,3640.95
8420,2765,2024-04-11,4466.98
8421,6391,2024-11-16,4120.91
8422,791,2025-03-20,3501.3
8423,5351,2024-06-14,4046.44
8424,5198,2024-10-31,2628.77
8425,559,2025-03-18,792.07
8426,9917,2024-06-20,2967.39
8427,6725,2024-06-27,4924.91
8428,3400,2024-12-07,4110.49
8429,425,2024-08-13,3662.94
8430,2297,2024-08-29,1392.82
8431,1504,2024-09-24,2166.47
8432,8731,2024-05-31,2694.19
8433,6003,2024-10-21,2944.39
8434,1028,2024-12-26,987.08
8435,4485,2024-08-11,1356.81
8436,7915,2025-02-07,4593.24
8437,9421,2024-12-18,3813.33
8438,5106,2024-10-20,3859.26
8439,9840,2024-09-23,4107.73
8440,2003,2025-01-03,4488.4
8441,3947,2025-02-15,4245.02
8442,313,2024-03-25,3399.73
8443,8988,2024-11-03,1547.13
8444,6941,2025-01-25,138.22
8445,8780,2025-02-23,1818.36
8446,1990,2024-08-07,3211.5
8447,5607,2024-09-17,3875.99
8448,3134,2024-09-09,1560.53
8449,9914,2024-07-29,3445.44
8450,3605,2025-02-26,497.38
8451,8110,2024-04-07,60.27
8452,5970,2024-05-14,4502.94
8453,430,2024-11-26,4796.98
8454,9418,2024-07-21,2388.09
8455,9958,2024-10-23,1519.74
8456,535,2024-11-24,3371.05
8457,977,2025-02-17,3509.26
8458,792,2025-02-04,3726.82
8459,2953,2024-09-09,1522.68
8460,9833,2025-02-03,1970.15
8461,4272,2024-09-25,1182.43
8462,4039,2025-03-05,3113.08
8463,9482,2024-11-08,4252.04
8464,1614,2024-03-31,1104.77
8465,5533,2025-02-15,3050.11
8466,8074,2024-04-29,2592.06
8467,8217,2024-10-27,830.09
8468,2288,2024-12-11,297.99
8469,7852,2024-12-07,2104.36
8470,6319,2024-08-21,4348.82
8471,2393,2024-08-23,1058.11
8472,2627,2024-04-27,42.91
8473,5082,2024-11-03,3695.01
8474,4416,2024-09-08,3161.87
8475,3253,2024-08-22,435.33
8476,2077,2024-05-19,2899.04
8477,7830,2025-02-27,2055.04
8478,5495,2025-02-01,4520.84
8479,8378,2025-01-19,4111.74
8480,6528,2025-02-27,3969.95
8481,2702,2024-10-22,3021.8
8482,5616,2024-09-03,4629.52
8483,2395,2024-11-07,659.1
8484,8568,2025-02-15,3449.13
8485,1388,2025-03-01,2931.11
8486,7498,2024-09-19,3322.92
8487,7781,2024-09-02,1329.43
8488,3945,2024-12-13,2319.11
8489,8832,2024-07-04,893.9
8490,9430,2024-11-06,3138.43
8491,1785,2024-10-01,664.46
8492,8757,2024-10-09,1455.33
8493,2348,2025-03-05,1954.9
8494,3966,2024-04-27,3632.05
8495,2604,2024-03-24,1290.96
8496,2313,2024-08-26,2523.22
8497,5133,2024-11-02,2633.8
8498,8773,2025-01-19,2416.38
8499,3044,2024-09-03,3275.72
8500,1948,2024-08-03,4789.5
8501,6670,2024-07-23,3637.24
8502,7003,2024-04-29,3570.45
8503,366,2024-12-19,1506.76
8504,6527,2024-05-12,952.67
8505,9310,2025-02-03,4791.81
8506,2120,2024-08-04,47.02
8507,9545,2024-08-17,4820.7
8508,1228,2024-10-01,4580.87
8509,9727,2025-03-09,311.43
8510,3726,2025-02-07,4845.01
8511,5372,2025-03-01,3111.4
8512,685,2024-06-20,2564.0
8513,2399,2024-07-04,4778.7
8514,503,2024-10-13,1322.58
8515,2546,2024-06-07,4158.99
8516,3409,2024-07-04,859.53
8517,1811,2024-12-10,846.42
8518,3089,2025-01-11,3217.22
8519,2351,2025-02-22,718.32
8520,4568,2024-04-12,3861.43
8521,9552,2024-07-17,2757.62
8522,3968,2024-07-19,3053.04
8523,8037,2024-12-09,2489.21
8524,2299,2025-02-12,2679.27
8525,2129,2024-09-10,182.46
8526,4356,2024-11-11,2552.72
8527,7042,2024-08-23,2762.99
8528,8127,2025-03-04,3361.58
8529,4861,2024-11-03,4532.11
8530,647,2025-03-18,1934.9
8531,3680,2025-01-14,1446.39
8532,1240,2024-09-19,2732.49
8533,1406,2025-01-07,1064.74
8534,564,2024-09-02,244.34
8535,2695,2024-07-11,1729.59
8536,3030,2024-04-09,3005.4
8537,4365,2024-05-10,1563.23
8538,9896,2025-03-05,3433.28
8539,2765,2024-06-12,1048.38
8540,1595,2024-12-17,163.95
8541,7087,2024-09-23,65.58
8542,4982,2025-02-20,2307.33
8543,1459,2024-03-28,1591.77
8544,5561,2024-06-18,2924.81
8545,5529,2024-09-24,2065.65
8546,6039,2024-11-08,1387.18
8547,753,2024-06-27,356.63
8548,5703,2024-08-07,3154.36
8549,6077,2024-08-11,1425.31
8550,7596,2025-01-10,4215.18
8551,7215,2024-11-26,3488.92
8552,2752,2024-12-05,3285.54
8553,8989,2024-05-26,4431.74
8554,7577,2024-10-10,1396.19
8555,7942,2024-06-15,3878.35
8556,3746,2024-06-21,4941.23
8557,1623,2024-07-05,2008.99
8558,9477,2025-01-12,1855.78
8559,4529,2024-11-27,373.37
8560,4261,2024-08-29,2173.38
8561,5277,2024-07-11,531.62
8562,7343,2025-02-22,1370.45
8563,531,2024-10-31,3647.36
8564,4548,2024-07-28,3216.2
8565,3152,2024-11-28,3471.66
8566,128,2025-02-12,641.63
8567,973,2024-11-14,769.75
8568,6252,2025-02-21,2247.2
8569,6624,2024-08-30,1210.86
8570,7113,2024-11-11,2648.9
8571,8813,2024-12-22,2581.05
8572,9082,2024-07-05,4754.4
8573,6228,2024-08-26,3633.81
8574,974,2025-03-04,1934.02
8575,7685,2024-05-22,2896.24
8576,205,2024-07-19,2303.1
8577,8516,2024-11-20,3650.17
8578,8348,2024-09-08,2373.85
8579,7731,2025-03-16,1586.29
8580,8204,2024-04-05,1215.61
8581,8612,2024-06-15,1983.18
8582,8560,2024-11-20,1475.43
8583,493,2024-08-03,2293.59
8584,1276,2024-07-28,986.42
8585,7032,2024-09-18,4106.04
8586,3303,2024-05-21,638.04
8587,2552,2024-12-06,1200.08
8588,8093,2025-03-18,22.04
8589,3159,2024-05-22,103.2
8590,5216,2024-11-07,3089.44
8591,5099,2024-12-23,4432.0
8592,4630,2024-06-02,4079.89
8593,6096,2024-12-27,1950.07
8594,1082,2024-04-08,451.6
8595,9896,2024-09-20,3335.57
8596,2979,2024-08-20,2446.3
8597,9978,2024-09-20,1103.91
8598,9272,2024-12-08,1519.64
8599,6150,2024-04-03,784.06
8600,1717,2024-06-04,2613.71
8601,1309,2024-10-06,4611.36
8602,8284,2024-04-22,3035.73
8603,5883,2024-06-06,139.13
8604,5987,2024-12-01,53.29
8605,6302,2024-09-17,2891.71
8606,276,2025-01-24,1606.47
8607,836,2024-05-20,3533.4
8608,4207,2025-03-08,2328.0
8609,6608,2024-04-30,4651.31
8610,4178,2024-12-05,2034.45
8611,4419,2024-04-26,4728.03
8612,5717,2024-05-05,3745.01
8613,8524,2024-10-01,1306.03
8614,4002,2024-04-14,688.17
8615,4384,2024-12-25,1430.49
8616,6315,2024-05-03,2048.55
8617,6558,2024-08-14,4973.26
8618,6892,2025-02-04,2596.54
8619,9876,2024-11-01,4585.57
8620,3764,2024-03-31,3633.26
8621,6128,2024-11-18,3460.44
8622,9765,2024-08-23,1759.17
8623,7551,2024-11-11,2155.16
8624,7523,2025-02-18,1844.74
8625,2316,2024-07-27,2731.67
8626,9429,2024-10-23,4890.3
8627,753,2024-10-29,2670.92
8628,3593,2025-02-21,681.99
8629,6770,2025-02-13,846.8
8630,418,2024-05-23,397.44
8631,934,2024-09-19,4501.78
8632,2578,2025-01-03,3743.39
8633,5871,2024-12-21,530.2
8634,7559,2025-01-18,2744.31
8635,8032,2024-04-21,1712.48
8636,2744,2024-07-09,4643.54
8637,6461,2024-12-05,4816.01
8638,648,2024-09-11,75.62
8639,2517,2024-06-29,3740.25
8640,5787,2024-10-26,3121.06
8641,6624,2024-04-16,1947.32
8642,2809,2024-04-28,3316.2
8643,7377,2025-02-10,3318.12
8644,7396,2025-01-02,4308.57
8645,5439,2024-10-26,2962.62
8646,4479,2024-04-28,3523.96
8647,8742,2024-04-29,948.42
8648,1931,2024-12-24,3847.43
8649,6586,2024-10-10,1600.04
8650,7442,2025-02-13,1966.95
8651,6558,2024-11-30,2556.94
8652,1169,2024-04-25,3684.98
8653,1163,2024-06-11,1313.26
8654,8622,2024-10-24,1999.81
8655,8721,2025-03-19,1144.18
8656,4515,2024-06-23,3778.71
8657,3920,2024-04-03,4888.31
8658,8479,2024-06-09,2016.52
8659,4147,2024-11-24,3221.61
8660,3460,2024-09-20,1521.14
8661,9169,2024-03-27,1653.56
8662,7539,2024-05-17,456.36
8663,2109,2024-06-10,279.11
8664,3407,2024-06-14,3059.45
8665,3211,2025-02-20,1045.24
8666,3081,2024-10-14,4377.82
8667,1,2024-12-31,2311.83
8668,2612,2024-10-20,4260.22
8669,6616,2025-02-05,4745.28
8670,6564,2024-10-24,3642.07
8671,9272,2024-10-01,4303.86
8672,2224,2024-05-20,2327.78
8673,9543,2024-05-01,1953.86
8674,4458,2024-07-13,1780.77
8675,851,2024-11-21,2917.42
8676,6895,2024-08-09,1191.75
8677,7024,2025-02-12,2322.37
8678,762,2024-12-17,3094.03
8679,2814,2024-04-03,272.82
8680,4480,2025-03-19,1676.15
8681,3317,2025-02-24,1924.97
8682,8799,2024-04-09,4573.08
8683,769,2024-12-28,1793.75
8684,1531,2024-10-20,1565.56
8685,3248,2024-06-19,3475.97
8686,8639,2024-07-04,1778.36
8687,3075,2025-02-04,941.49
8688,3373,2024-07-18,2842.44
8689,4015,2024-12-19,4724.77
8690,7048,2024-09-05,4539.99
8691,6868,2024-10-02,3955.15
8692,9130,2024-05-14,4899.19
8693,5378,2024-09-10,1439.41
8694,512,2024-10-13,3183.13
8695,8800,2024-12-11,3420.05
8696,1418,2024-12-23,4898.98
8697,9331,2024-11-20,3990.06
8698,9088,2024-08-05,2205.21
8699,3201,2024-05-03,3413.0
8700,7181,2024-08-15,2800.55
8701,2823,2024-06-22,3362.12
8702,7836,2025-02-12,3572.45
8703,5054,2024-07-03,1201.1
8704,838,2025-01-05,398.7
8705,2170,2025-01-19,3631.14
8706,6340,2024-10-28,3655.26
8707,2050,2024-12-22,2572.37
8708,7696,2024-09-20,4766.02
8709,4028,2025-02-21,509.31
8710,1020,2024-06-02,4633.37
8711,685,2025-03-21,1371.85
8712,5696,2024-07-29,1225.84
8713,7422,2024-07-14,1910.43
8714,1708,2024-11-03,4440.96
8715,9218,2024-03-24,4355.22
8716,8287,2024-04-18,2769.8
8717,5690,2024-12-14,4705.05
8718,7842,2025-03-04,3314.7
8719,9746,2024-12-06,3447.81
8720,2826,2024-06-27,2802.17
8721,9155,2025-01-09,4275.9
8722,3917,2024-10-04,4292.99
8723,1545,2024-09-16,4027.0
8724,8351,2024-05-03,4427.37
8725,1177,2024-10-11,3547.19
8726,8980,2024-09-06,2959.43
8727,6567,2024-06-14,2270.97
8728,4199,2025-01-04,3860.96
8729,4086,2024-07-07,178.21
8730,7921,2025-01-24,1792.55
8731,5299,2025-02-28,2309.68
8732,7970,2024-07-30,639.77
8733,8825,2024-09-29,2929.07
8734,9921,2025-03-07,4212.71
8735,7705,2024-05-22,149.48
8736,178,2024-08-16,134.04
8737,2005,2024-06-25,3789.52
8738,8811,2024-08-26,2369.84
8739,425,2024-04-25,4648.54
8740,2139,2024-04-03,3158.65
8741,4778,2024-12-28,1635.3
8742,5019,2024-10-05,3378.62
8743,7901,2024-06-01,4550.99
8744,64,2024-07-16,4051.93
8745,768,2024-10-20,916.3
8746,1647,2024-04-29,101.73
8747,1104,2024-11-27,323.89
